,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
22854,benchmark/refactory/data/question_3/code/wrong/wrong_3_216.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22855,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22856,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22857,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22858,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22859,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22860,benchmark/refactory/data/question_3/code/wrong/wrong_3_217.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""object of type 'builtin_function_or_method' has no len()"",)",bare execution,,,,,0,0,refactory,Not executable
22862,benchmark/refactory/data/question_3/code/wrong/wrong_3_218.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22863,benchmark/refactory/data/question_3/code/wrong/wrong_3_218.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22864,benchmark/refactory/data/question_3/code/wrong/wrong_3_218.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22865,benchmark/refactory/data/question_3/code/wrong/wrong_3_218.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22866,benchmark/refactory/data/question_3/code/wrong/wrong_3_218.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22879,benchmark/refactory/data/question_3/code/wrong/wrong_3_221.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22880,benchmark/refactory/data/question_3/code/wrong/wrong_3_221.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22885,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22886,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22887,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#2:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22888,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22889,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22890,benchmark/refactory/data/question_3/code/wrong/wrong_3_222.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22891,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22892,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22893,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#2:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22894,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22895,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22896,benchmark/refactory/data/question_3/code/wrong/wrong_3_223.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'type' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22897,benchmark/refactory/data/question_3/code/wrong/wrong_3_224.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22898,benchmark/refactory/data/question_3/code/wrong/wrong_3_224.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22903,benchmark/refactory/data/question_3/code/wrong/wrong_3_225.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22904,benchmark/refactory/data/question_3/code/wrong/wrong_3_225.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22915,benchmark/refactory/data/question_3/code/wrong/wrong_3_228.py#0:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'builtin_function_or_method' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22916,benchmark/refactory/data/question_3/code/wrong/wrong_3_228.py#1:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'builtin_function_or_method' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22918,benchmark/refactory/data/question_3/code/wrong/wrong_3_228.py#3:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'builtin_function_or_method' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22919,benchmark/refactory/data/question_3/code/wrong/wrong_3_228.py#4:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'builtin_function_or_method' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22920,benchmark/refactory/data/question_3/code/wrong/wrong_3_228.py#5:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'builtin_function_or_method' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22921,benchmark/refactory/data/question_3/code/wrong/wrong_3_229.py#0:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22922,benchmark/refactory/data/question_3/code/wrong/wrong_3_229.py#1:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22924,benchmark/refactory/data/question_3/code/wrong/wrong_3_229.py#3:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22925,benchmark/refactory/data/question_3/code/wrong/wrong_3_229.py#4:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22926,benchmark/refactory/data/question_3/code/wrong/wrong_3_229.py#5:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'remove'"",)",bare execution,,,,,0,0,refactory,Not executable
22930,benchmark/refactory/data/question_3/code/wrong/wrong_3_230.py#3:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'append'"",)",bare execution,,,,,0,0,refactory,Not executable
22931,benchmark/refactory/data/question_3/code/wrong/wrong_3_230.py#4:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'append'"",)",bare execution,,,,,0,0,refactory,Not executable
22932,benchmark/refactory/data/question_3/code/wrong/wrong_3_230.py#5:,,,,,,,,,,,,,,,,,,,"<class 'AttributeError'>(""'NoneType' object has no attribute 'append'"",)",bare execution,,,,,0,0,refactory,Not executable
22939,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22940,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22941,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22942,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22943,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22944,benchmark/refactory/data/question_3/code/wrong/wrong_3_232.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'neW_lst' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22957,benchmark/refactory/data/question_3/code/wrong/wrong_3_235.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'n' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22958,benchmark/refactory/data/question_3/code/wrong/wrong_3_235.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'n' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22960,benchmark/refactory/data/question_3/code/wrong/wrong_3_235.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'n' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22961,benchmark/refactory/data/question_3/code/wrong/wrong_3_235.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'n' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22962,benchmark/refactory/data/question_3/code/wrong/wrong_3_235.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'n' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22963,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22964,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22965,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#2:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22966,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22967,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22968,benchmark/refactory/data/question_3/code/wrong/wrong_3_236.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22969,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22970,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22971,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#2:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22972,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22973,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22974,benchmark/refactory/data/question_3/code/wrong/wrong_3_237.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22975,benchmark/refactory/data/question_3/code/wrong/wrong_3_238.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22976,benchmark/refactory/data/question_3/code/wrong/wrong_3_238.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22978,benchmark/refactory/data/question_3/code/wrong/wrong_3_238.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22979,benchmark/refactory/data/question_3/code/wrong/wrong_3_238.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22980,benchmark/refactory/data/question_3/code/wrong/wrong_3_238.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22981,benchmark/refactory/data/question_3/code/wrong/wrong_3_239.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22982,benchmark/refactory/data/question_3/code/wrong/wrong_3_239.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22984,benchmark/refactory/data/question_3/code/wrong/wrong_3_239.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22985,benchmark/refactory/data/question_3/code/wrong/wrong_3_239.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22986,benchmark/refactory/data/question_3/code/wrong/wrong_3_239.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
22987,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22988,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22989,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22990,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22991,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22992,benchmark/refactory/data/question_3/code/wrong/wrong_3_240.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'newlist' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
22993,benchmark/refactory/data/question_3/code/wrong/wrong_3_241.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22994,benchmark/refactory/data/question_3/code/wrong/wrong_3_241.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22996,benchmark/refactory/data/question_3/code/wrong/wrong_3_241.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22997,benchmark/refactory/data/question_3/code/wrong/wrong_3_241.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
22998,benchmark/refactory/data/question_3/code/wrong/wrong_3_241.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23001,benchmark/refactory/data/question_3/code/wrong/wrong_3_242.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23013,benchmark/refactory/data/question_3/code/wrong/wrong_3_244.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23019,benchmark/refactory/data/question_3/code/wrong/wrong_3_245.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23020,benchmark/refactory/data/question_3/code/wrong/wrong_3_245.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23021,benchmark/refactory/data/question_3/code/wrong/wrong_3_245.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23022,benchmark/refactory/data/question_3/code/wrong/wrong_3_245.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23025,benchmark/refactory/data/question_3/code/wrong/wrong_3_246.py#2:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23029,benchmark/refactory/data/question_3/code/wrong/wrong_3_247.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23030,benchmark/refactory/data/question_3/code/wrong/wrong_3_247.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23032,benchmark/refactory/data/question_3/code/wrong/wrong_3_247.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23033,benchmark/refactory/data/question_3/code/wrong/wrong_3_247.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23034,benchmark/refactory/data/question_3/code/wrong/wrong_3_247.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23035,benchmark/refactory/data/question_3/code/wrong/wrong_3_248.py#0:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23036,benchmark/refactory/data/question_3/code/wrong/wrong_3_248.py#1:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23038,benchmark/refactory/data/question_3/code/wrong/wrong_3_248.py#3:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23039,benchmark/refactory/data/question_3/code/wrong/wrong_3_248.py#4:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23040,benchmark/refactory/data/question_3/code/wrong/wrong_3_248.py#5:,,,,,,,,,,,,,,,,,,,"<class 'IndexError'>('list index out of range',)",bare execution,,,,,0,0,refactory,Not executable
23041,benchmark/refactory/data/question_3/code/wrong/wrong_3_250.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23042,benchmark/refactory/data/question_3/code/wrong/wrong_3_250.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23044,benchmark/refactory/data/question_3/code/wrong/wrong_3_250.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23045,benchmark/refactory/data/question_3/code/wrong/wrong_3_250.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23046,benchmark/refactory/data/question_3/code/wrong/wrong_3_250.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'int' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23059,benchmark/refactory/data/question_3/code/wrong/wrong_3_253.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>('can only concatenate list (not ""int"") to list',)",bare execution,,,,,0,0,refactory,Not executable
23060,benchmark/refactory/data/question_3/code/wrong/wrong_3_253.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>('can only concatenate list (not ""int"") to list',)",bare execution,,,,,0,0,refactory,Not executable
23062,benchmark/refactory/data/question_3/code/wrong/wrong_3_253.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>('can only concatenate list (not ""int"") to list',)",bare execution,,,,,0,0,refactory,Not executable
23063,benchmark/refactory/data/question_3/code/wrong/wrong_3_253.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>('can only concatenate list (not ""int"") to list',)",bare execution,,,,,0,0,refactory,Not executable
23064,benchmark/refactory/data/question_3/code/wrong/wrong_3_253.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>('can only concatenate list (not ""int"") to list',)",bare execution,,,,,0,0,refactory,Not executable
23071,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23072,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23073,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23074,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23075,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23076,benchmark/refactory/data/question_3/code/wrong/wrong_3_255.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'lists' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23077,benchmark/refactory/data/question_3/code/wrong/wrong_3_256.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23078,benchmark/refactory/data/question_3/code/wrong/wrong_3_256.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23080,benchmark/refactory/data/question_3/code/wrong/wrong_3_256.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23081,benchmark/refactory/data/question_3/code/wrong/wrong_3_256.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23082,benchmark/refactory/data/question_3/code/wrong/wrong_3_256.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""'NoneType' object is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23083,benchmark/refactory/data/question_3/code/wrong/wrong_3_257.py#0:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""argument of type 'NoneType' is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23084,benchmark/refactory/data/question_3/code/wrong/wrong_3_257.py#1:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""argument of type 'NoneType' is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23086,benchmark/refactory/data/question_3/code/wrong/wrong_3_257.py#3:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""argument of type 'NoneType' is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23087,benchmark/refactory/data/question_3/code/wrong/wrong_3_257.py#4:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""argument of type 'NoneType' is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23088,benchmark/refactory/data/question_3/code/wrong/wrong_3_257.py#5:,,,,,,,,,,,,,,,,,,,"<class 'TypeError'>(""argument of type 'NoneType' is not iterable"",)",bare execution,,,,,0,0,refactory,Not executable
23095,benchmark/refactory/data/question_3/code/wrong/wrong_3_260.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'count' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
23096,benchmark/refactory/data/question_3/code/wrong/wrong_3_260.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'count' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
